txn_id,amount,balance,reference,counterparty,status
2306,404781.3,4940015.183002793,328bff03-78b8-446f-b9f3-64a02db7865e,Green Logistics Pvt Ltd,matched
2307,54471.16,4994486.343002793,f929c516-9f73-46de-a7a7-5b3c9da425f8,Om Sai Logistics LTD,matched
2308,8760.3961831632,4985725.94681963,3a443785-200f-4429-a6e1-a5eb82114035,Green Enterprises Ltd,partial
2309,57963.96,5043689.90681963,120b9ed2-82d9-4e32-ad71-a36b2c44535e,Shree Logistics LLP,matched
2310,40427.979999999996,5084117.886819631,7a230032-81b6-405c-a089-58d56478c3f9,Green Traders Pvt Ltd,matched
2311,4900.54,5079217.346819631,75979ac5-2f00-4e88-983c-3d0152e04771,Shree Logistics LLP,matched
2312,28991.42,5108208.766819631,541235bb-283e-4173-bfb6-c8d8b4f2be89,Green Enterprises Pvt Ltd,matched
2314,13074.4,5121283.166819631,74e0f74e-f763-4d60-92d0-7f5494402c69,Global Enterprises Ltd,matched
2315,47654.3,5168937.466819631,00c7d076-9d9e-478a-9d10-2ed6f72e2475,Green Enterprises LTD,matched
2316,2971.885587315246,5165965.581232316,1a924d65-b0c8-40bd-82e8-9a557dab0f1d,Om Sai Traders Ltd,matched
2318,10604.66,5176570.241232316,e1d2f5cd-47a5-4679-a101-ad387d2bafac,Apex Traders LLP,matched
2319,21334.4,5197904.641232316,ebdabc6f-446f-422e-b516-fb5931e82333,Apex Enterprises LLP,matched
2320,457891.92,5655796.561232316,3be47af3-6a83-4e0f-8cd0-985965b39981,Green Logistics LLP,matched
2321,528582.1799999999,5127214.381232317,9868782b-c221-4371-97f4-3be89191843e,BlueStar Solutions Ltd,matched
2322,42601.54,5169815.921232317,5fcf63dd-be58-4b03-a216-616fbbe995fc,Green Enterprises LTD,matched
2323,4906.4400000000005,5174722.361232317,2d4616f6-0381-40ad-adfb-a76aa3e62986,Om Sai Tech Ltd,matched
2324,476386.06,4698336.301232317,f547303e-8978-402a-bb8e-694ac40b08c1,Om Sai Traders Ltd,matched
2325,47795.9,4650540.401232317,e0e530e9-37c3-4108-89d5-f5035ff29ac0,Shree Logistics Ltd,matched
2326,19212.760000000002,4631327.641232317,956fca95-28fe-4de3-aa6f-1af9a767bf77,Om Sai Logistics Pvt Ltd,matched
2327,17123.92,4614203.721232317,eddf69f4-0f10-436a-accd-b7d0bfe3b088,Om Sai Traders LLP,partial
2328,21088.96,4593114.761232317,a26e5376-1b94-448d-8ef7-2a84107c9cb2,Shree Logistics LLP,matched
2329,921.58,4594036.3412323175,db8908d6-6c06-41c7-85c4-f551b026d472,Shree Logistics LLP,matched
2330,46298.479999999996,4640334.821232318,ca9121e0-4ced-4538-aa5b-2d88fc18d616,BlueStar Tech Pvt Ltd,matched
2331,5322.98,4635011.8412323175,1070fa1b-427b-4a19-a720-f8d75a85bb8a,Apex Enterprises Ltd,matched
2332,26932.32,4661944.161232318,3fa56c22-33ad-4ac1-8185-7139dfa563ae,Apex Tech Pvt Ltd,matched
2333,9404.6,4671348.761232317,25033419-70fa-4a7d-afe7-3cec07815e9a,Shree Enterprises LLP,matched
2334,28873.42,4700222.181232317,b1ebdb9b-edcc-42cb-b144-3e21fa3b4363,Shree Enterprises LLP,matched
2335,282182.83999999997,4982405.021232317,ab979f1f-dd9d-4dd3-9c4c-aec599c40546,BlueStar Solutions Pvt Ltd,matched
2336,42403.3,5024808.321232317,25880047-c8aa-4bbb-8c57-65a748fed37a,Shree Logistics LLP,matched
2337,250551.76,4774256.561232317,b22d3b6e-a599-4051-a402-953565b87523,Om Sai Logistics Pvt Ltd,matched
2338,15340.0,4758916.561232317,520b8f8f-a400-403e-b48b-bfc7351cafbc,Green Traders Ltd,matched
2339,36008.88,4794925.441232317,59b9c4fb-b04f-4fec-adaa-d7f01664990c,BlueStar Solutions Pvt Ltd,matched
2340,39762.46,4834687.901232317,f87af07e-ee02-41b9-86ce-88b88b784f39,Om Sai Logistics Pvt Ltd,matched
2341,5300.5599999999995,4839988.461232317,96197d1b-8551-41d6-8196-54195f3b93f7,Om Sai Tech Ltd,matched
2342,56640.0,4896628.461232317,943694ce-ea41-4b40-b0e6-0a703faea40e,Apex Traders Ltd,matched
2343,27376.0,4869252.461232317,8b156cdb-d2b5-463b-aad5-f60582504375,Om Sai Logistics Pvt LTD,matched
2344,32539.68,4836712.781232317,cb3a15cb-8994-4bad-8613-d3856a9c9a45,Shree Logistics Pvt Ltd,matched
2345,894.44,4837607.221232317,4af785b5-30a1-4d86-92e3-8517ae6c05af,Global Tech LLP,matched
2346,284827.22,5122434.441232317,000124cd-2b73-4d4b-9e7f-abb5754a5bff,Apex Enterprises LLP,matched
2347,58406.46,5064027.981232317,0ff906b2-a40b-497b-a3b1-2b75794346f7,BlueStar Traders Ltd,matched
2349,31611.02,5095639.001232317,979bf416-4cc0-44d2-a8bb-97c5c4dba76e,Om Sai Traders Pvt Ltd,matched
2350,39073.34,5134712.341232317,3b14b6e0-1d23-4480-8ef2-50e36337e457,BlueStar Traders LLP,matched
2351,48380.0,5086332.341232317,ec10de3e-2c49-4de2-98de-667068f0f3ed,Apex Logistics LLP,matched
2352,58214.12,5144546.461232317,2e5f8386-8630-45fc-b342-ae9bf8cb1923,Om Sai Logistics Pvt Ltd,matched
2353,5859.88,5150406.341232317,4ff6d0be-64f2-48df-8cbd-8205fae2495d,Global Solutions Pvt Ltd,matched
2354,11002.32,5139404.021232316,f48f450e-62aa-4d2b-b859-f1f55dc7056a,Green Enterprises Ltd,matched
2355,17677.58,5121726.441232316,4f4471e7-74f6-4b0b-9312-3666bb48a456,Apex Tech Pvt Ltd,matched
2356,56276.56,5065449.881232317,f26427cc-5dfd-4c61-9426-971d5ecf94ac,Apex Tech Ltd,matched
2357,21240.0,5086689.881232317,710af315-da6a-4f75-a411-c2c12ab423f2,Apex Solutions LLP,matched
2358,2495.7,5089185.581232317,497f87f2-f989-472d-8031-0074a851010f,Shree Solutions Pvt Ltd,matched
2359,17602.06,5071583.521232317,35d82946-8246-4ae7-bed8-4a55cf08acd1,BlueStar Traders LTD,matched
2360,31380.92,5040202.601232317,4b6e2648-f64c-4925-841b-3a577c5ebc65,Shree Logistics LLP,matched
2361,44235.84,4995966.761232317,ae290596-9ff5-4aa6-b372-e67fdc9da397,BlueStar Solutions Pvt Ltd,matched
2362,51920.0,4944046.761232317,0b4a1963-d192-4720-8294-6f86f163270b,Om Sai Tech Pvt Ltd,matched
2364,14160.0,4929886.761232317,e0e31504-c18e-4d3b-877c-dc2c74c7ef7a,Green Solutions Pvt Ltd,matched
2365,44840.0,4974726.761232317,08a0371e-0e6e-4d36-ae5d-e2ce1c61aa44,Apex Logistics LLP,matched
2366,34181.06,5008907.821232317,70360045-d4ff-4929-8154-ceb8d6648661,Green Logistics LLP,matched
2367,745.76,5008162.061232317,030c1e30-02ba-41da-b8d0-deb80bb20c69,Om Sai Traders Pvt Ltd,matched
2368,16108.18,5024270.241232317,e7a5d47b-2ee7-4c67-b5b5-c73c3da16d96,Shree Solutions Pvt Ltd,matched
2369,8389.8,5015880.441232317,30b0f3a1-3283-4c1a-87d5-788044e1ad05,Green Enterprises LTD,matched
2370,395617.42,5411497.861232317,71ff727a-c58f-4973-abc8-dbb184922850,BlueStar Traders LLP,matched
2371,17517.1,5429014.961232317,5654bb3f-03ba-4977-8000-9231a59568fa,Global Tech LLP,matched
2372,37544.06,5466559.021232316,bb19a389-bb08-42ef-a0aa-e52c5641d959,Green Enterprises Pvt Ltd,matched
2373,3484.54,5470043.561232316,a6850080-25bf-420b-937a-cfe06d9b30b8,Om Sai Traders Ltd,matched
2375,16520.0,5486563.561232316,b6073aba-df28-47f9-9efa-944c61f6d8e6,Green Solutions Pvt LTD,matched
2376,56404.0,5542967.561232316,8f30da39-38e3-4efd-960e-360379e97105,Global Tech Pvt Ltd,matched
2377,36322.3737723269,5579289.935004643,55f4a31b-431c-44fe-8ef5-58c0c47fd265,Green Solutions Pvt Ltd,matched
2378,58819.46,5638109.395004643,11100820-1e54-4a54-9c9e-39448b318ada,BlueStar Solutions Ltd,matched
2379,51263.92,5689373.315004643,b77767c6-22a9-477f-a904-75f7d5bd19c7,BlueStar Enterprises LLP,matched
2380,34716.78,5654656.535004643,56e8011a-0fec-44e9-95ea-4e399280f76e,Om Sai Enterprises Ltd,matched
2381,11691.44,5666347.975004643,0ca2e95a-e733-4e6a-99a4-b006768d96a2,Apex Tech Pvt Ltd,matched
2382,14008.96,5652339.015004643,851a3ae6-473e-402b-954d-5633cb28c2cc,Apex Traders Ltd,matched
2383,5936.58,5646402.435004643,b874f3fb-0c7a-40d2-8a9c-bece23960e4e,Green Enterprises LTD,matched
2385,132996.62,5513405.815004643,737f9b27-503e-45f3-bb04-48a5d196ce77,Green Traders Ltd,matched
2386,4434.4400000000005,5517840.255004643,66f73fed-3d39-4688-882f-1d474f4d6b9c,Global Enterprises Ltd,matched
2387,57278.03300293442,5460562.222001709,970c248a-0744-4b6a-b3aa-94e9262ad98f,BlueStar Logistics Ltd,matched
2388,39061.54,5499623.762001709,f6fadc23-9435-4edb-b44f-0ac7d8f084c7,Shree Logistics LLP,matched
2389,21055.92,5478567.842001709,e090bafa-ac26-43fd-aab2-f050fa71c875,Om Sai Traders Ltd,matched
2390,55647.62,5422920.222001709,d5cf32a0-bda0-4599-bc77-33802623f789,Om Sai Logistics Pvt Ltd,matched
2391,27367.739999999998,5395552.482001709,e9e9ace4-d8a4-4895-a2d2-82d30b82c704,Om Sai Logistics Ltd,matched
2393,19669.42,5415221.902001709,9f014ee5-c00c-41bc-8cfa-4b20e3bbdde8,Global Tech Pvt Ltd,matched
2394,51599.77438145288,5363622.127620256,568a7cb5-7ad6-4552-80e2-10d502aa459c,BlueStar Solutions Pvt Ltd,matched
2395,30102.98,5393725.107620256,a45be9b4-452a-498f-83b1-8e1ce54c0ed4,Green Enterprises Pvt Ltd,matched
2396,26370.64,5420095.747620256,6a1a2b60-2577-4f23-9a31-0aa160aebaa8,BlueStar Solutions LLP,matched
2397,58413.54,5361682.207620256,e89d8c09-7b5d-4487-bb40-d9f7ac0f77ad,Om Sai Logistics LTD,matched
2398,227.74,5361454.467620255,4a2fbe86-1e84-469a-a914-6ee567c5df17,Shree Logistics LLP,matched
2399,53315.94,5308138.527620255,87bd9aab-72a3-4d96-a797-99bc5a88e272,Green Enterprises Ltd,matched
2400,16140.04,5291998.487620255,fffa6e37-73d8-4e63-ad96-5b614d4b201e,Om Sai Logistics Pvt Ltd,matched
2401,3735.88,5295734.367620255,6163857e-8a24-436e-b7f7-d480a645ed8f,BlueStar Solutions Ltd,matched
2403,491360.26,4804374.107620255,5c5fe049-09b8-4640-9217-11bdacbeb3fe,Shree Logistics Ltd,matched
2404,50740.0,4753634.107620255,dc0ae5d8-caf2-4d41-8b5e-5f7e662d1a4a,Green Tech Ltd,matched
2406,26303.38,4779937.487620255,e52474c9-b6b3-4949-8507-0c9ec674ee0c,Om Sai Logistics LTD,matched
2407,29236.86,4809174.347620255,cf01910f-c558-4794-9972-e49ab068bd31,Shree Logistics Pvt Ltd,matched
2408,12843.360823417965,4822017.708443673,b45183b4-0601-4737-8b40-aa73f8d32ba9,Apex Logistics LLP,partial
2409,32037.0,4789980.708443673,1258ef5c-7252-478b-9398-43fc67892ece,Global Logistics LLP,matched
2410,33384.56,4756596.148443674,52e3af25-20a1-446b-b513-46ac7767317a,Apex Solutions LLP,matched
2411,56640.0,4813236.148443674,877ad4d3-64ac-4a62-846a-be98efbabc31,Om Sai Enterprises Ltd,matched
2412,12493.84,4800742.308443674,183b2611-1374-4f5e-89bf-ad59d1cfbc04,Apex Traders LLP,matched
2414,25917.52,4826659.828443673,77ddf116-dad7-4eae-8b25-03654a7311a1,Green Enterprises LTD,matched
2415,54183.24,4772476.588443673,ffa710b4-2827-4799-ba7d-bbccc1d1e346,BlueStar Tech Pvt Ltd,matched
2416,31510.72,4740965.8684436735,da7fa838-07f4-4d9c-ae71-37a5e636eec8,Om Sai Logistics Pvt Ltd,matched
2417,55671.22,4685294.648443674,5e827d47-96d4-43c4-bf47-40e0cf648eb7,Apex Traders Ltd,matched
2419,13040.18,4672254.468443674,96fa5acb-f647-4e95-b322-0de64ac7ebff,Green Solutions Pvt Ltd,matched
2420,57700.82,4614553.648443674,171c2a4b-6dc3-4a25-ab87-cd6671f82604,BlueStar Traders LTD,matched
2421,27020.82,4641574.468443674,d1b7371f-eb4a-4770-824a-d7a2ff84436a,Apex Logistics LLP,matched
2422,19953.8,4661528.268443674,af0b4237-ffe1-4a30-8fed-d24603a9a6d4,Apex Solutions LLP,matched
2423,28612.64,4632915.628443674,f8a5d5eb-da94-42be-90de-8bc1e86c5cdb,Apex Solutions LLP,matched
2424,28563.08,4661478.708443674,1662dd5a-f930-4247-9761-2320155e248a,Om Sai Logistics Ltd,matched
2425,46278.42,4615200.288443674,9d7284ad-e540-4704-93e3-56f886551174,Apex Traders LLP,matched
2426,55369.0,4559831.288443674,0230c532-7834-4757-b81e-019955c9cb28,Om Sai Enterprises Ltd,partial
2427,8920.82,4568752.108443675,8443e193-ebd0-434c-a2ca-209e46678d7a,Green Tech Ltd,partial
2428,55019.86,4513732.248443674,91d8b58e-2022-4cd7-8eea-f7190f7e5ec6,Global Solutions LLP,matched
2429,13225.44,4526957.688443675,9d799fb9-e3df-46e5-ad8a-bdedfac3e59e,Green Tech LLP,matched
2430,1180.0,4528137.688443675,f67d6d6f-21d3-4fa7-aa85-40dc5d42036c,Global Tech LLP,matched
2431,8555.0,4519582.688443675,96486f12-3e2e-4cb0-a19e-2f1a7f218da6,Green Traders Pvt Ltd,matched
2432,50370.66,4569953.348443675,b102abd5-0152-46f1-aa8d-437ee33a0559,BlueStar Traders Ltd,matched
2433,29002.04,4540951.308443675,d84fd103-9f7e-47a8-a3af-db287205ad0d,BlueStar Tech Pvt Ltd,matched
2434,40522.38,4500428.928443675,3e777757-ffff-44ad-8b61-320ec61a8f7d,BlueStar Solutions LLP,matched
2435,457960.36,4042468.568443675,c050e04b-ad44-4eb4-9389-1d20a40d1517,Apex Tech Pvt Ltd,matched
2436,47216.520000000004,4089685.088443675,9c72d803-6dfb-4468-ba3e-d80bb871e5fd,Shree Traders Ltd,matched
2437,57821.18,4031863.908443675,4e44707d-386a-4dfa-9f1a-bcda4cd5ef15,Om Sai Logistics Pvt LTD,matched
2438,2406.02,4034269.928443675,f32a4e50-ff0b-42c0-9d2e-6bf484002dd2,Shree Logistics LLP,matched
2439,387467.16000000003,4421737.088443675,77c68eac-7cd1-4419-b98d-64f7887edcb6,Green Enterprises LTD,matched
2440,49824.32,4471561.408443675,e976e932-2de9-44b2-8d54-dd4dbef720ee,Green Enterprises Pvt Ltd,matched
2441,5372.54,4476933.948443675,54f7f489-62fb-4fdd-a45f-c27d2aeb164d,Green Enterprises Ltd,matched
2442,32374.48,4509308.428443676,1fdbfb4d-d3b9-4102-82ab-160e7127fa80,Green Solutions Pvt LTD,matched
2443,500076.92,5009385.348443676,e139b72c-17cb-41e9-941b-5f491c81fde4,Global Solutions LLP,matched
2444,540.8680704968982,5008844.480373179,f28a9fc7-5aeb-4c0a-b28c-bb8d3363dea1,Apex Solutions Pvt Ltd,matched
2445,3755.94,5005088.540373178,58be6f74-08a5-4a3f-9510-6a34f3501f43,Om Sai Tech Ltd,matched
2446,18298.260000000002,4986790.280373178,4f836cd2-ccd5-4d2f-98b1-9cc01d35bd21,Global Logistics LLP,matched
2447,11405.880000000001,4975384.4003731785,7a1e034f-d48a-4945-861e-281d55cf82ec,Green Solutions Pvt Ltd,matched
2448,42676.73062988756,4932707.669743291,316e5aa8-8bda-4e74-97ad-ae5de95660da,Apex Traders LLP,matched
2449,54280.0,4878427.669743291,7baca4d1-0655-47d8-8558-224cabef5dc8,Shree Logistics Ltd,matched
2450,6088.8,4884516.469743291,1bdde38b-0a64-4888-a7ac-c8a0e5b2761b,Shree Logistics LLP,matched
2451,3259.16,4887775.629743291,32249330-84c0-435d-8ee8-06919797277e,Apex Solutions LLP,matched
2452,25960.0,4861815.629743291,e6bdeae5-ecb8-40fd-b46d-13d418646d73,Shree Enterprises LLP,matched
2453,15775.92,4877591.549743291,1dc1295b-e2b6-4fdf-97ea-84c2c04e84e6,Apex Enterprises Ltd,partial
2454,21391.04,4856200.509743291,a076afbb-7218-4349-809f-4134408ca092,Om Sai Logistics Pvt LTD,matched
2455,13039.0,4843161.509743291,194bd0af-e252-42e9-98ff-d4029083590f,Om Sai Logistics Pvt Ltd,matched
2457,5433.9,4848595.409743291,dca69347-c585-4b1d-92c7-3ef63d113e13,BlueStar Tech Pvt Ltd,matched
2458,35289.08,4813306.329743291,87df15b1-fcef-489c-89b1-148f506a7cbf,Green Traders Pvt Ltd,matched
2459,56372.14,4869678.469743291,cc32e307-86ed-409b-84b8-4f497df91762,BlueStar Traders Pvt Ltd,matched
2460,52353.06,4922031.5297432905,aa5c39c6-afb1-4771-ae2e-45908428c3cc,Global Tech Pvt Ltd,matched
2461,25960.0,4947991.5297432905,d61b71cb-f936-4629-ae75-8ff0f34a8eb7,Om Sai Logistics LLP,matched
2462,48298.21662259217,4899693.313120699,d31ce7a0-8b5f-4316-bfc1-22093b9826e5,Global Solutions Pvt Ltd,matched
2463,869.66,4898823.653120698,5fda3465-077b-4d76-a49a-a605a3fd1362,Shree Logistics Ltd,matched
2464,34092.56,4932916.213120698,c5f70044-6f92-472f-9450-c6f420c559b2,Apex Tech Pvt Ltd,matched
2466,58448.12,4991364.333120698,c918f782-13bb-477f-8de4-ddd4c7f53a23,Om Sai Logistics Pvt LTD,partial
2467,32697.8,5024062.133120698,660361e6-1675-47b9-83b6-12fb645a3c2a,Shree Solutions Pvt Ltd,matched
2468,36174.08,4987888.053120698,c333b2c7-1f8d-48f1-86aa-00d87d814d02,Green Logistics Pvt Ltd,matched
2469,966.42,4986921.633120698,d3d17b87-d55e-46b5-aaad-5c14a3c77221,Apex Traders LLP,matched
2471,21844.16,5008765.793120698,9dcbb57e-47de-4c63-9d7c-91fbadaa8953,Om Sai Logistics LLP,matched
2473,49545.84,4959219.953120698,d38a2d9b-238a-49ae-be78-f2d1aa40fac9,Apex Traders Ltd,matched
2474,12980.0,4972199.953120698,cc83eeab-a992-4f24-8071-78f26cd6231e,Global Tech LLP,matched
2475,16069.24,4956130.713120698,a7fcd6d1-5a6c-499e-af08-752dce7ec4b2,Om Sai Enterprises Ltd,matched
2476,35400.0,4920730.713120698,15fdc761-b422-45ab-a887-aafaa707f07f,Apex Enterprises Ltd,matched
2477,22224.12,4898506.593120698,339b3509-a4b9-4cfb-a300-6e28bd9b6c09,Global Tech Pvt Ltd,matched
2478,41364.9,4857141.6931206975,54afbca9-6673-45f0-9819-949a44658bca,BlueStar Traders LTD,matched
2479,17087.58,4874229.273120698,f41536ae-53c4-407a-af7e-7e94980f792e,Om Sai Tech Pvt Ltd,matched
2480,53741.92,4820487.353120698,436856ff-4d94-4466-9e30-354809d517c4,Green Traders Pvt Ltd,matched
2481,49319.28,4869806.633120698,2a298b1e-b2e3-4556-9b45-b62720759352,Green Traders Ltd,matched
2483,14758.26,4884564.893120698,ca17c4a8-c81c-439c-b9d4-cdfaba0d328f,Global Logistics Ltd,matched
2484,28760.14,4855804.753120698,d8706b98-44cc-4cd5-bbbe-055554e610bc,Green Tech Ltd,matched
2485,22436.52,4833368.2331206985,a318f649-d477-460b-b2f3-36f477ee735d,Green Traders Pvt Ltd,matched
2486,19808.66,4853176.893120699,b3c73fc2-8b8a-4e29-8cfe-bb610e4de39e,Om Sai Logistics Pvt Ltd,matched
2487,48312.74,4901489.633120699,20e0f055-e393-41dd-b432-af29ec150d0d,BlueStar Solutions Ltd,matched
2488,10221.16,4891268.473120699,0c914116-41d6-49a5-9d5d-9b95fad05e37,Om Sai Tech Ltd,matched
2489,50133.479999999996,4841134.993120698,b28c478d-4d11-44a1-a3a2-2a81cffa3e6f,Om Sai Tech Ltd,matched
2490,172414.52,4668720.473120699,0c996e1e-5f02-4f5f-97a5-a7120477c4d4,BlueStar Logistics Ltd,matched
2491,39958.34,4628762.133120699,3250f644-79eb-4a19-94a4-206ae42d8142,Om Sai Logistics Pvt LTD,matched
2492,20976.86,4607785.2731206985,22c6da29-a0aa-4b2d-8be2-2c98f707c1f6,BlueStar Tech Pvt Ltd,matched
2493,42950.82,4564834.453120698,2f9b5f6a-90e2-438e-987c-9c9ae8500507,Green Solutions Pvt Ltd,matched
2494,8978.619999999999,4573813.073120698,4c271751-3d4f-453f-b446-2e14236db3f5,Shree Traders Ltd,matched
2495,4781.36,4569031.713120698,844db84d-5580-4986-8c3c-8ca67a5090bb,Apex Solutions LLP,matched
2496,24395.32,4544636.393120698,4cd5f825-baa4-48d6-8d04-28fb5e3de115,Apex Solutions Pvt Ltd,matched
2497,39744.76,4584381.1531206975,e27c94e8-765c-4263-baa7-79f8926b7b54,Green Tech Ltd,matched
2498,27140.0,4611521.1531206975,4bfa20c9-da67-4564-a857-16faf1cdebc3,Shree Solutions Pvt Ltd,matched
2499,1530.46,4613051.613120697,470a5f0d-ee8b-451c-a055-40f03feac6a6,BlueStar Solutions Ltd,matched
2500,2027.24,4615078.853120698,99d4004d-b88b-4d87-8cd8-8a5df6bcabc1,Om Sai Traders Ltd,matched
2501,6019.18,4621098.033120697,10d011b8-59bf-4836-9dc9-82b55f584f25,BlueStar Solutions LLP,matched
2502,39245.62,4581852.413120697,613eb831-594b-4d40-ac8b-364cba4f75a5,Shree Enterprises LLP,matched
2503,9178.04,4591030.453120697,017d20af-236d-4a62-b883-200257e55949,Apex Solutions LLP,matched
2504,28320.0,4562710.453120697,e2240885-73c0-4241-bc37-100b0ece3918,Apex Enterprises LLP,matched
2505,24705.66,4587416.113120697,3fc77638-6a87-425d-807d-bdf557e4348a,Green Traders Pvt Ltd,matched
2506,20437.6,4607853.713120697,8162288b-af5f-48c1-b6b2-7b99b7a0e149,Green Tech Ltd,matched
2507,20851.78,4587001.933120697,641f8350-a975-4d97-913e-901014c02959,Green Traders Ltd,matched
2508,13726.94,4573274.993120696,653dea30-f256-4900-84d8-54953c1e1961,Shree Traders Ltd,matched
2509,52163.96,4625438.953120696,10b0f619-6be4-4a4c-8bcd-6bc80d3c49ff,Green Traders Ltd,partial
2510,13201.84,4612237.1131206965,e8e338ef-eeba-4cc4-b330-a3ca8a18b44c,Apex Logistics LLP,matched
2511,20424.62,4632661.733120697,44bd5a96-c10c-43ae-96ee-5ce1408ea6db,Shree Logistics Pvt Ltd,matched
2512,9265.36,4623396.373120696,45b0fcb9-a71e-475d-917d-f8393d4bffa9,Apex Tech Ltd,matched
2513,36676.76,4586719.6131206965,5f37d0e1-e55e-46a7-8ba5-3ef9d21b3838,Om Sai Logistics Pvt Ltd,matched
2515,8111.32,4578608.293120696,dcc9c87d-79b4-4c5e-9253-67387a40dd0e,Apex Tech Ltd,matched
2516,6970.26,4585578.553120696,0bad4cba-b640-45c6-bfb0-f9cc93e6749a,Shree Logistics LLP,matched
2517,33849.479999999996,4551729.073120696,7535d6ee-8fd3-4379-8f3a-bcca04a80b6b,Global Tech LLP,matched
2518,32552.66,4584281.733120696,6ca9ee10-93e8-494c-ac42-870f09513828,Green Traders Pvt Ltd,matched
2519,37362.05909684096,4546919.674023855,a5ae0136-6fea-4d75-8285-ad14cd7c6aeb,Global Tech LLP,matched
2520,42088.24,4504831.434023854,f75917a9-eed9-4570-af03-1cf7408bbc85,BlueStar Tech Pvt Ltd,matched
2521,23600.0,4528431.434023854,ba6be7c1-d3ec-43b2-911e-c3b58224e718,Om Sai Logistics Pvt Ltd,matched
2522,26252.64,4502178.794023855,4c0485cf-bd2e-4165-b65a-4c5bf76abec9,Om Sai Logistics LTD,matched
2523,44800.752995144845,4546979.547018999,e184d53c-6972-48b9-9670-3dd100b9642e,Apex Tech Ltd,matched
2524,12980.0,4559959.547018999,2d3ced15-9bda-4f01-b0bc-c52f6339c54e,Om Sai Logistics LTD,matched
2525,10511.96,4549447.587018999,6b1c3ad4-8eea-4861-8ff4-a0b3df3a8b0f,Green Solutions Pvt Ltd,partial
2526,12824.24,4536623.347018999,8ab35269-8824-4d99-86eb-6877e457f213,Om Sai Traders Pvt Ltd,matched
2527,6713.02,4543336.367018999,056b79f3-0c9e-419e-9466-49495f0251d8,Global Tech LLP,matched
2528,1202.42,4542133.947018999,d4096e59-3d10-45ea-b4c5-4500abcb2932,Apex Solutions Pvt Ltd,matched
2529,20768.0,4562901.947018999,cc8d6d91-657e-4ca6-9127-4b4800c09b03,Om Sai Logistics Pvt Ltd,matched
2530,58263.68,4504638.267018999,c16265eb-58c2-4fb3-8568-0d2c89860721,BlueStar Traders LTD,matched
2531,49538.76,4554177.027018999,5c0e8694-68be-4b0a-a9f6-b84ba5dd90e6,Green Logistics Pvt Ltd,matched
2532,9440.0,4544737.027018999,940178f6-6ad2-457d-b2a1-02cce998cb08,Shree Solutions Pvt Ltd,matched
2534,11597.04,4556334.067018999,2a49c843-8d9e-409a-82fb-220083cc0c92,Apex Tech Pvt Ltd,matched
2535,42033.96,4514300.107018999,20a66652-7763-4f9d-87f8-86cc02040104,BlueStar Traders LTD,matched
2536,41991.479999999996,4556291.587018999,d9fa7bc7-1625-4425-9173-313ab7b59cab,Global Solutions Pvt Ltd,matched
2537,42149.6,4514141.987019,7fb44430-584c-4b98-8268-94e667a2a163,Shree Solutions Pvt Ltd,matched
2538,58897.34,4573039.3270189995,7e0023da-b5db-4513-8126-0f6af14cd73c,Apex Tech Ltd,matched
2539,1732.24,4571307.087018999,228088d5-0eeb-4cbd-b481-853afa9ba643,BlueStar Traders LTD,matched
2540,6713.02,4564594.067019,c56227a3-d6f4-48dc-90ad-68c5a24ec832,Om Sai Logistics LTD,matched
2541,10620.0,4553974.067019,998432b6-4bc2-46d7-a832-b4e5e6104593,BlueStar Logistics Ltd,matched
2542,9030.54,4544943.527019,180937b6-9e4a-45d2-92c2-c1216ac6d566,Om Sai Traders LLP,matched
2543,36580.0,4581523.527019,3fc5e15a-31ec-492b-9c42-f8af304fa62c,Om Sai Logistics Pvt Ltd,matched
2544,46975.18,4628498.707018999,568978f2-17d9-494e-9a32-cf017ffe00f8,BlueStar Tech Pvt Ltd,partial
2545,299.72,4628798.427018999,a537c227-0230-4bfd-a2f9-922cbc96c65b,Green Solutions Pvt Ltd,matched
2547,16520.0,4645318.427018999,dee25ad7-7eac-4a54-8763-887b64b0a006,BlueStar Enterprises LLP,matched
2549,3857.42,4649175.847018999,f0f5d5b8-64c9-4baa-a05b-a281a455dc53,Apex Tech Pvt Ltd,matched
2551,9456.52,4658632.367018999,514f62d9-d060-4055-a15f-10399c7be177,Apex Traders LLP,matched
2552,42944.92,4615687.447018999,6c0048a3-97ff-471c-8491-93afdb4451d8,Green Enterprises Pvt Ltd,matched
2553,50883.96,4666571.407018999,71fb56c8-6337-4f3e-bc97-0dd567fddbac,BlueStar Traders Pvt Ltd,matched
2554,48852.0,4715423.407018999,ee5531ef-b29b-4b7c-91a7-40958e739aee,Apex Logistics LLP,matched
2555,50740.0,4664683.407018999,083c6995-4330-47ba-88ec-928ef3a128a0,Om Sai Logistics Pvt Ltd,matched
2556,37630.2,4702313.607018999,b624fc85-affc-4f24-acca-5d86c0767f1f,Green Enterprises LTD,matched
2557,43042.86,4745356.467018999,a57b5e2d-a32c-4e6d-970f-f2c7f199a912,Green Traders Ltd,matched
2558,31559.1,4713797.3670189995,ba092b07-3a27-4e97-b228-19750941661c,Om Sai Traders Ltd,matched
2559,10660.119999999999,4703137.247018999,ea1b2f12-6e8f-4cf0-a204-b7a312f63ea7,Green Traders Ltd,matched
2560,49682.72,4653454.527019,e2b602c1-8aee-4880-a372-9be6b5da51e0,BlueStar Logistics Ltd,matched
