transaction_id,timestamp,amount,source_entity,destination_entity
TXN60809,2024-12-24,2000.0,Procurement,MetroSupplies
TXN60922,2024-05-09,7500.0,Finance Dept,Orion Tech Ltd
TXN60868,2024-03-13,500.0,Finance Dept,Pacific Trade Ltd
TXN60590,2024-06-17,834.88,Operations,OrionTech
TXN60758,2024-04-12,998.76,Finance Dept,Alpha-Consulting
TXN60546,2024-04-16,8064.61,Finance Dept,Metro Supplies Co
TXN61344,2024-08-28,971.58,Procurement,Shell Venture
TXN61196,2024-12-07,1198.89,Finance Dept,Shell Venture Co
TXN60650,2024-12-15,24999.55,Operations,Alpha Consult
TXN60253,2024-07-10,100,Admin Dept,OrionTech
TXN60654,2024-02-21,999.29,Admin Dept,Nexus Holdings
TXN61185,2024-07-21,1141.36,Operations,Shell Venture Co
TXN61309,2024-01-04,940.73,Procurement,Shell Ventures LLC
TXN60627,2024-11-12,4998.84,Finance Dept,Orion Tech
TXN61318,2024-06-23,1192.54,Operations,Shell Ventures Ltd
TXN60847,2024-06-20,1500.0,Admin Dept,Pacific Trade Co
TXN60362,2024-09-05,8371.44,Finance Dept,Pacific-Trade
TXN60144,2024-05-14,893.69,Exec Office,Metro Supplies Co
TXN60943,2024-08-02,10000.0,Operations,Alpha Consult
TXN60404,2024-07-10,7679.35,Admin Dept,Summit Advisors
TXN61144,2024-11-21,942.66,Admin Dept,Shell Ventures LLC
TXN60472,2024-04-01,100,Finance Dept,Pacific Trd
TXN60403,2024-12-09,7293.98,Operations,Orion Tech
GHOST61480,2024-12-18,45180.52,Unknown,Ghost Vendor 03
TXN60187,2024-02-28,100,Admin Dept,Summit Advisory LLC
TXN60258,2024-11-15,100,Finance Dept,Orion Tech Inc
TXN60275,2024-07-10,794.36,Finance Dept,Metro Supplies Co
TXN60384,2024-02-28,100,Admin Dept,Metro Supplies Co
TXN61120,2024-07-21,1113.87,Operations,Shell Venture
TXN61063,2024-07-18,1047.29,Procurement,Shell Venture Co
TXN60765,2024-04-05,998.58,Finance Dept,Nexus Holdings Inc
TXN61257,2024-10-29,976.24,Operations,Shell Venture
TXN60181,2024-02-09,100,Admin Dept,Alpha Consulting
TXN60961,2024-02-20,26543.05,Finance Dept,Finance Dept
TXN61211,2024-09-17,1138.28,Operations,Shell Ventures LLC
TXN60172,2024-01-27,8208.68,Admin Dept,Metro Supplies
TXN60128,2024-02-03,929.01,Exec Office,Alpha Consult
TXN61281,2024-04-01,1129.8,Exec Office,Shell Ventures
TXN61231,2024-12-29,1160.44,Admin Dept,Shell Ventures LLC
TXN60940,2024-03-25,7500.0,Finance Dept,Alpha Consult
TXN60583,2024-04-15,245.78,Exec Office,AlphaConsulting
TXN61333,2024-10-04,993.57,Procurement,Shell Ventures
TXN60703,2024-11-28,998.86,Finance Dept,Shell Venture
GHOST61481,2024-08-12,16710.39,Unknown,Ghost Vendor 04
TXN61423,2024-10-04,1177.87,Procurement,Shell Venture
TXN60746,2024-03-07,9998.67,Operations,Shell Ventures LLC
TXN60391,2024-06-18,100,Finance Dept,Orion Tech
TXN61289,2024-06-29,1141.31,Finance Dept,Shell Venture
TXN60774,2024-07-02,4998.54,Operations,Metro Supplies Co
TXN61071,2024-07-05,926.99,Admin Dept,Shell Ventures
TXN60889,2024-12-10,3000.0,Operations,AlphaConsulting
TXN60991,2024-11-19,28264.89,Procurement,Procurement
TXN60968,2024-07-04,42789.69,Finance Dept,Finance Dept
TXN61054,2024-11-06,1080.29,Procurement,Shell Venture
TXN60905,2024-02-25,2000.0,Finance Dept,OrionTech
TXN60276,2024-03-09,100,Procurement,Summit Advisors
TXN60713,2024-12-06,9999.06,Operations,Summit Advisory
TXN60054,2024-04-05,7470.05,Finance Dept,SummitAdvisory
TXN60378,2024-10-14,100,Finance Dept,Alpha Consult
TXN61079,2024-08-19,969.54,Finance Dept,Shell Venture
TXN60812,2024-07-07,20000.0,Procurement,Alpha Consulting
TXN60641,2024-02-19,9999.71,Operations,Nexus Hold.
TXN60699,2024-11-12,999.17,Exec Office,Shell Venture
TXN60191,2024-08-16,723.99,Procurement,MetroSupplies
TXN60956,2024-02-27,40463.92,Procurement,Procurement
TXN60409,2024-03-08,100,Admin Dept,Nexus Hold.
TXN61164,2024-09-26,1030.16,Operations,Shell Venture
TXN60537,2024-12-16,100,Admin Dept,Shell Venture Co
GHOST61472,2024-03-16,48809.96,Unknown,Ghost Vendor 17
TXN60326,2024-11-06,8186.52,Exec Office,Shell Ventures Ltd
TXN61121,2024-04-14,1024.74,Finance Dept,Shell Ventures Ltd
TXN61236,2024-02-17,1048.61,Operations,Shell Ventures Ltd
TXN60810,2024-04-14,500.0,Operations,Pacific Trade Co
TXN61205,2024-02-19,1106.71,Finance Dept,Shell Ventures Ltd
TXN60768,2024-05-03,4999.55,Operations,SummitAdvisory
TXN60506,2024-04-16,100,Operations,Shell Ventures Ltd
TXN60985,2024-08-28,46369.71,Finance Dept,Finance Dept
TXN60591,2024-05-04,816.47,Finance Dept,Orion Tech Inc
TXN60529,2024-08-12,100,Exec Office,Alpha Consulting
TXN60328,2024-08-15,738.74,Finance Dept,Pacific Trade
TXN61412,2024-04-14,930.78,Exec Office,Shell Ventures Ltd
TXN60855,2024-04-21,20000.0,Admin Dept,Pacific Trade Co
TXN60858,2024-08-22,7500.0,Procurement,Summit Advisory
TXN60158,2024-09-23,100,Procurement,Pacific Trade Co
TXN60866,2024-02-08,2000.0,Procurement,Summit Advisory LLC
TXN60736,2024-09-08,24998.85,Procurement,Shell Venture
TXN60510,2024-05-08,100.08,Procurement,Shell Ventures
TXN60518,2024-11-30,100,Exec Office,Orion Tech Ltd
TXN61148,2024-01-07,1025.51,Admin Dept,Shell Venture
TXN60938,2024-06-23,2500.0,Admin Dept,NEXUS HOLDINGS
TXN60589,2024-11-22,9999,Procurement,Shell Ventures Ltd
TXN60639,2024-02-18,9998.53,Operations,Alpha Consulting
TXN61242,2024-11-19,960.51,Admin Dept,Shell Ventures LLC
TXN61112,2024-07-10,1046.17,Finance Dept,Shell Ventures
TXN60555,2024-12-08,100,Exec Office,AlphaConsulting
TXN61399,2024-01-01,956.21,Operations,Shell Ventures Ltd
TXN60505,2024-02-16,100,Exec Office,Pacific-Trade
TXN61302,2024-10-12,910.91,Admin Dept,Shell Ventures Ltd
TXN60626,2024-08-26,24999.53,Operations,NEXUS HOLDINGS
TXN60507,2024-11-20,7785.97,Finance Dept,Summit Advisory
TXN60473,2024-11-02,9545.47,Admin Dept,Metro Supply
TXN60680,2024-05-09,9999.43,Admin Dept,Orion Tech Inc
TXN61461,2024-11-28,915.85,Admin Dept,Shell Venture Co
TXN60737,2024-07-08,24999.3,Operations,Alpha Consulting
TXN60066,2024-11-08,101.53,Finance Dept,OrionTech
TXN61348,2024-04-06,1083.98,Procurement,Shell Ventures Ltd
TXN60080,2024-01-12,100,Procurement,OrionTech
TXN60799,2024-02-11,9998.49,Exec Office,Summit Advisory
TXN61149,2024-01-07,1025.28,Admin Dept,Shell Venture
TXN60282,2024-02-21,9066.08,Admin Dept,Pacific Trade Ltd
TXN61009,2024-05-18,22623.36,Exec Office,Exec Office
TXN60631,2024-01-15,4999.86,Operations,Pacific Trade Co
TXN61298,2024-07-25,1192.84,Admin Dept,Shell Venture
TXN60027,2024-12-21,773.79,Exec Office,Orion Tech Inc
TXN61301,2024-10-12,959.73,Finance Dept,Shell Ventures Ltd
TXN60673,2024-01-24,2498.85,Exec Office,Shell Ventures
TXN61200,2024-02-25,1084.63,Exec Office,Shell Ventures LLC
TXN60553,2024-03-12,100,Exec Office,AlphaConsulting
TXN60201,2024-05-25,100,Admin Dept,Shell Venture
TXN60490,2024-06-24,100,Admin Dept,Pacific Trade Co
TXN61188,2024-10-30,1138.86,Finance Dept,Shell Ventures Ltd
TXN61061,2024-05-07,1035.67,Finance Dept,Shell Ventures LLC
TXN60412,2024-09-21,932.1,Exec Office,Summit Advisory LLC
TXN60558,2024-10-03,100,Procurement,Shell Ventures LLC
TXN61115,2024-07-10,1137.16,Admin Dept,Shell Ventures
TXN60241,2024-09-24,100,Procurement,AlphaConsulting
TXN61387,2024-09-01,1093.57,Procurement,Shell Ventures Ltd
TXN60946,2024-08-31,1000.0,Operations,SummitAdvisory
TXN60366,2024-07-04,797.65,Finance Dept,Nexus Holdingz
TXN60094,2024-01-11,100,Admin Dept,Pacific Trd
TXN61223,2024-08-30,946.96,Admin Dept,Shell Ventures
TXN61270,2024-04-30,1183.97,Finance Dept,Shell Ventures Ltd
TXN60712,2024-08-15,9998.22,Procurement,Metro Supplies Co
TXN61419,2024-10-27,928.04,Admin Dept,Shell Ventures Ltd
TXN61386,2024-09-01,905.14,Admin Dept,Shell Ventures Ltd
TXN61394,2024-06-07,975.63,Admin Dept,Shell Ventures Ltd
TXN61049,2024-01-12,1031.0,Exec Office,Shell Venture Co
TXN60986,2024-12-18,26950.44,Procurement,Procurement
TXN61085,2024-02-04,1060.19,Procurement,Shell Ventures
TXN60520,2024-06-06,847.19,Operations,Metro Supplies Co
TXN60559,2024-08-02,100,Admin Dept,Alpha Consulting
TXN60642,2024-09-12,4999.28,Procurement,Pacific Trade Co
TXN60463,2024-05-20,100,Procurement,Alpha-Consulting
TXN60356,2024-09-07,100,Operations,Orion Tech Inc
TXN61118,2024-07-21,1171.1,Operations,Shell Venture
GHOST61494,2024-01-23,34297.67,Unknown,Ghost Vendor 01
TXN60663,2024-02-23,9999.83,Finance Dept,Orion Tech Inc
TXN60068,2024-07-27,1203.17,Finance Dept,Summit Advisors
TXN60645,2024-10-12,998.94,Finance Dept,Shell Ventures Ltd
TXN60567,2024-03-23,100,Finance Dept,Pacific Trade
TXN60525,2024-01-24,100,Exec Office,Orion Tech Ltd
TXN60625,2024-02-23,24998.57,Exec Office,Summit Advisory
TXN60754,2024-02-08,998.37,Finance Dept,Pacific Trade
TXN60867,2024-06-01,2500.0,Procurement,Shell Venture
TXN61140,2024-07-09,1127.55,Procurement,Shell Ventures
TXN60621,2024-07-08,4998.38,Operations,MetroSupplies
TXN60904,2024-12-21,20000.0,Procurement,AlphaConsulting
TXN60611,2024-07-16,4998.92,Procurement,Alpha-Consulting
TXN61208,2024-02-19,1143.08,Operations,Shell Ventures Ltd
TXN60598,2024-12-15,100,Operations,SummitAdvisory
TXN60514,2024-02-18,7267.35,Procurement,Pacific Trade Ltd
TXN60888,2024-08-27,15000.0,Procurement,Summit Advisory LLC
TXN60471,2024-07-12,8746.32,Exec Office,Alpha-Consulting
TXN60070,2024-05-06,840.35,Operations,Metro Supply
TXN60678,2024-11-30,24998.57,Operations,Nexus Holdingz
TXN60078,2024-08-02,100,Admin Dept,Nexus Holdings Inc
TXN60260,2024-03-03,7518.26,Procurement,Shell Ventures Ltd
TXN60325,2024-04-24,100,Finance Dept,Shell Venture Co
TXN60034,2024-02-03,100,Finance Dept,Metro Supply
TXN60592,2024-10-14,100,Finance Dept,Orion Tech Inc
TXN61356,2024-07-26,900.44,Finance Dept,Shell Venture Co
TXN60482,2024-05-03,100,Admin Dept,Metro Supplies Co
TXN60550,2024-02-21,8386.16,Procurement,Metro Supplies
TXN60081,2024-12-21,721.87,Finance Dept,Shell Ventures Ltd
TXN60936,2024-01-03,7500.0,Procurement,Pacific Trade
GHOST61487,2024-03-16,14467.76,Unknown,Ghost Vendor 18
TXN60671,2024-04-05,998.17,Finance Dept,Orion Tech
TXN60285,2024-07-23,100,Exec Office,Pacific Trade Ltd
GHOST61479,2024-11-22,9021.63,Unknown,Ghost Vendor 06
TXN61337,2024-05-17,912.76,Operations,Shell Ventures
TXN61237,2024-02-17,1172.19,Admin Dept,Shell Ventures Ltd
TXN60308,2024-01-30,100,Procurement,MetroSupplies
TXN61072,2024-07-05,927.71,Exec Office,Shell Ventures
TXN60543,2024-03-06,100,Exec Office,Shell Ventures LLC
TXN60215,2024-09-15,754.87,Procurement,AlphaConsulting
TXN61353,2024-07-26,1156.84,Finance Dept,Shell Venture Co
TXN60687,2024-08-28,9999.59,Exec Office,Shell Ventures LLC
TXN61294,2024-09-24,1137.8,Procurement,Shell Venture Co
TXN61380,2024-03-13,1041.97,Exec Office,Shell Ventures LLC
TXN60806,2024-11-26,3000.0,Exec Office,Nexus Holdings Inc
TXN60177,2024-11-20,100,Admin Dept,Orion Tech
TXN60327,2024-05-04,8256.77,Exec Office,Pacific Trd
TXN60672,2024-09-10,2498.57,Finance Dept,Nexus Holdingz
TXN60716,2024-07-10,24999.26,Procurement,Metro Supply
TXN61264,2024-09-13,1048.99,Exec Office,Shell Ventures LLC
TXN60370,2024-03-04,100,Finance Dept,Pacific-Trade
TXN61179,2024-06-09,1193.51,Operations,Shell Ventures
TXN60173,2024-06-11,9718.19,Admin Dept,Metro Supplies
TXN61226,2024-08-30,1016.87,Procurement,Shell Ventures
TXN61290,2024-06-29,1197.64,Admin Dept,Shell Venture
TXN60005,2024-11-19,100,Exec Office,Orion Tech Ltd
TXN60748,2024-07-17,9999.59,Procurement,Summit Advisors
TXN60032,2024-10-15,100,Admin Dept,Summit Advisory LLC
TXN61304,2024-10-12,905.14,Operations,Shell Ventures Ltd
TXN61062,2024-07-18,1007.86,Finance Dept,Shell Venture Co
TXN60830,2024-09-25,5000.0,Exec Office,Shell Ventures Ltd
TXN60484,2024-07-16,100,Procurement,Orion Tech Ltd
TXN61017,2024-05-16,23922.19,Procurement,Procurement
TXN61080,2024-11-13,986.47,Procurement,Shell Ventures
TXN60126,2024-01-28,866.92,Procurement,Nexus Holdings
TXN61265,2024-09-13,964.02,Exec Office,Shell Ventures LLC
TXN61328,2024-06-11,914.72,Operations,Shell Ventures
TXN60244,2024-12-06,100,Operations,OrionTech
TXN60825,2024-02-02,500.0,Admin Dept,Orion Tech Inc
TXN60878,2024-09-02,1000.0,Operations,Pacific Trd
TXN61010,2024-06-23,25658.57,Procurement,Procurement
TXN61404,2024-12-08,1087.39,Admin Dept,Shell Venture Co
TXN60921,2024-01-20,7500.0,Finance Dept,Summit Advisors
TXN60469,2024-01-16,997.89,Procurement,Orion Tech
TXN60694,2024-09-15,999.21,Admin Dept,Pacific Trd
TXN60060,2024-03-01,100,Procurement,Pacific-Trade
TXN60837,2024-06-14,1500.0,Exec Office,Summit Advisory
TXN60653,2024-05-29,998.12,Finance Dept,Pacific Trade Ltd
TXN61232,2024-12-29,902.23,Admin Dept,Shell Ventures LLC
TXN61056,2024-11-06,962.14,Operations,Shell Venture
TXN60236,2024-04-15,100,Procurement,Summit Advisory LLC
TXN60498,2024-03-30,8904.76,Admin Dept,Orion Tech Ltd
TXN60475,2024-08-18,100,Procurement,Pacific Trd
TXN61288,2024-06-29,1173.28,Exec Office,Shell Venture
TXN61430,2024-01-14,1100.19,Admin Dept,Shell Ventures
TXN60897,2024-09-23,10000.0,Exec Office,Shell Ventures LLC
TXN61108,2024-03-05,922.03,Operations,Shell Ventures
TXN60697,2024-03-14,24998.93,Exec Office,Nexus Holdings
TXN60352,2024-08-28,7412.07,Admin Dept,Pacific Trade Co
TXN60860,2024-12-07,7500.0,Exec Office,Pacific Trd
TXN61064,2024-07-18,1172.76,Finance Dept,Shell Venture Co
TXN60535,2024-11-20,288.04,Exec Office,Summit Advisary
TXN60397,2024-02-16,9003.23,Admin Dept,Nexus Holdingz
TXN61424,2024-10-04,1145.12,Admin Dept,Shell Venture
TXN60374,2024-12-01,100,Finance Dept,Pacific Trade Co
TXN61099,2024-02-04,900.17,Procurement,Shell Ventures Ltd
TXN61007,2024-04-03,42367.52,Procurement,Procurement
TXN61203,2024-02-25,1038.7,Operations,Shell Ventures LLC
TXN60331,2024-05-26,8114.34,Exec Office,Pacific Trade Co
TXN60029,2024-10-29,100,Admin Dept,Nexus Holdingz
TXN61314,2024-03-02,1146.65,Operations,Shell Venture Co
TXN60383,2024-03-06,100,Finance Dept,Summit Advisors
TXN60349,2024-05-21,100,Exec Office,Summit Advisary
TXN61197,2024-01-21,1146.43,Admin Dept,Shell Venture Co
TXN61024,2024-02-19,10734.0,Finance Dept,Finance Dept
TXN60949,2024-08-16,15000.0,Admin Dept,Nexus Holdings Inc
TXN60291,2024-01-29,743.42,Admin Dept,Shell Venture
TXN61361,2024-04-28,1119.38,Procurement,Shell Venture
TXN61095,2024-03-08,1038.72,Procurement,Shell Venture
TXN60964,2024-09-18,35018.71,Exec Office,Exec Office
TXN61345,2024-08-28,901.59,Exec Office,Shell Venture
TXN61366,2024-10-21,961.9,Admin Dept,Shell Ventures
TXN60513,2024-01-04,818.12,Admin Dept,Orion Tech Inc
TXN61169,2024-01-27,1066.5,Admin Dept,Shell Venture Co
TXN60926,2024-04-20,3000.0,Operations,Metro Supplies Co
TXN60485,2024-11-06,8728.39,Exec Office,Alpha Consulting LLC
TXN60109,2024-02-27,8351.63,Procurement,Shell Venture Co
TXN61321,2024-01-12,998.33,Finance Dept,Shell Ventures
TXN60565,2024-03-08,100,Procurement,Pacific-Trade
TXN60884,2024-08-29,15000.0,Operations,Orion Tech
TXN60194,2024-07-22,946.55,Exec Office,SummitAdvisory
TXN60089,2024-04-22,807.58,Finance Dept,SummitAdvisory
TXN61046,2024-07-16,1032.76,Procurement,Shell Ventures Ltd
TXN61358,2024-07-26,1072.98,Exec Office,Shell Venture Co
TXN60811,2024-01-15,1500.0,Operations,Shell Venture
TXN60289,2024-10-09,100,Procurement,Alpha Consulting
TXN61199,2024-01-21,1147.26,Procurement,Shell Venture Co
TXN60662,2024-08-10,4998.1,Procurement,Metro Supplies
TXN60346,2024-08-15,100,Exec Office,MetroSupplies
TXN60101,2024-10-05,720.02,Finance Dept,Alpha Consult
TXN60542,2024-04-06,1035.28,Exec Office,AlphaConsulting
TXN60629,2024-06-26,998.87,Exec Office,Shell Ventures Ltd
TXN61392,2024-06-07,918.89,Finance Dept,Shell Ventures Ltd
TXN61117,2024-07-21,904.91,Admin Dept,Shell Venture
TXN60153,2024-08-02,100,Operations,Metro Supplies Co
TXN61443,2024-04-18,1024.52,Procurement,Shell Ventures
TXN60447,2024-09-05,100,Procurement,Shell Ventures
TXN61285,2024-04-01,1006.88,Finance Dept,Shell Ventures
TXN60249,2024-02-13,962.94,Operations,Pacific Trade Ltd
TXN60771,2024-12-11,24998.48,Procurement,Alpha Consulting
TXN61177,2024-06-09,1021.78,Procurement,Shell Ventures
TXN61119,2024-07-21,1046.03,Procurement,Shell Venture
TXN61016,2024-09-18,41952.12,Procurement,Procurement
TXN60958,2024-03-11,5398.59,Procurement,Procurement
TXN61182,2024-06-09,1163.73,Procurement,Shell Ventures
TXN60651,2024-08-13,2498.79,Exec Office,Nexus Hold.
TXN61052,2024-01-12,1016.37,Procurement,Shell Venture Co
TXN60488,2024-03-27,100,Exec Office,Alpha Consulting LLC
TXN60865,2024-11-26,500.0,Operations,Nexus Holdingz
TXN60449,2024-02-27,8172.72,Operations,Summit Advisory LLC
TXN60231,2024-04-26,9908.42,Exec Office,Pacific Trd
TXN60778,2024-08-25,9999.34,Procurement,Orion Tech
TXN60001,2024-12-13,100,Operations,Summit Advisory LLC
TXN60335,2024-06-30,100,Procurement,MetroSupplies
TXN60161,2024-07-05,100,Finance Dept,Summit Advisory LLC
TXN60209,2024-03-02,7216.27,Admin Dept,Orion Tech
TXN61266,2024-09-13,986.27,Finance Dept,Shell Ventures LLC
TXN60420,2024-04-06,100,Procurement,NEXUS HOLDINGS
TXN60022,2024-02-02,100,Exec Office,Orion Tech Inc
TXN60951,2024-12-02,26504.59,Finance Dept,Finance Dept
TXN60163,2024-03-31,877.82,Operations,Alpha Consulting LLC
TXN61377,2024-08-11,986.72,Procurement,Shell Ventures
TXN60957,2024-10-26,34966.0,Procurement,Procurement
TXN61463,2024-11-28,1139.68,Admin Dept,Shell Venture Co
TXN60822,2024-04-01,5000.0,Operations,Metro Supplies
TXN60707,2024-03-14,9998.92,Operations,NEXUS HOLDINGS
TXN60415,2024-05-20,8875.88,Finance Dept,Pacific Trade Ltd
TXN60351,2024-05-05,166.43,Finance Dept,Shell Ventures
TXN60733,2024-02-19,2498.04,Admin Dept,Metro Supplies Co
TXN60644,2024-08-19,4998.02,Finance Dept,Summit Advisary
TXN60272,2024-01-16,1031.45,Finance Dept,Shell Ventures LLC
TXN60183,2024-06-09,8149.44,Procurement,Summit Advisors
TXN60476,2024-12-01,100,Operations,Orion Tech
TXN60930,2024-10-01,7500.0,Operations,Summit Advisors
TXN60416,2024-02-15,100,Finance Dept,Orion Tech
TXN60407,2024-11-16,765.36,Operations,Pacific-Trade
TXN60400,2024-06-30,100,Procurement,Orion Tech Ltd
TXN60138,2024-03-19,9999,Exec Office,Shell Venture Co
TXN60539,2024-07-24,813.54,Procurement,Shell Venture
TXN61093,2024-05-05,914.5,Admin Dept,Shell Ventures
TXN61074,2024-07-05,1057.58,Operations,Shell Ventures
TXN60814,2024-10-31,5000.0,Exec Office,Nexus Holdings
TXN60047,2024-12-25,100,Finance Dept,MetroSupplies
TXN60540,2024-06-14,100,Finance Dept,NEXUS HOLDINGS
TXN60137,2024-12-30,980.46,Procurement,Shell Ventures LLC
TXN61372,2024-07-07,956.4,Admin Dept,Shell Ventures LLC
TXN60330,2024-10-02,100,Exec Office,Alpha-Consulting
TXN61417,2024-10-27,1197.39,Exec Office,Shell Ventures Ltd
TXN60788,2024-08-01,2498.95,Procurement,Nexus Holdingz
TXN60972,2024-07-10,35224.52,Exec Office,Exec Office
TXN61008,2024-07-10,41430.99,Procurement,Procurement
TXN60189,2024-09-10,100,Operations,Orion Tech
TXN61138,2024-07-09,915.27,Exec Office,Shell Ventures
TXN60040,2024-03-14,851.84,Admin Dept,Alpha-Consulting
TXN61296,2024-07-25,957.04,Procurement,Shell Venture
TXN60281,2024-02-04,9534.85,Exec Office,Alpha-Consulting
TXN60267,2024-06-27,100,Exec Office,Nexus Holdingz
TXN60844,2024-03-18,1500.0,Procurement,Nexus Holdingz
TXN61402,2024-01-01,1075.86,Procurement,Shell Ventures Ltd
TXN60287,2024-04-14,806.59,Finance Dept,Alpha-Consulting
TXN60920,2024-12-16,15000.0,Exec Office,SummitAdvisory
TXN60120,2024-08-28,7209.71,Admin Dept,Pacific Trade Ltd
TXN60333,2024-03-02,106.64,Finance Dept,Nexus Holdings
TXN61258,2024-10-29,901.29,Admin Dept,Shell Venture
TXN60577,2024-03-18,100,Admin Dept,NEXUS HOLDINGS
TXN60907,2024-06-04,2500.0,Admin Dept,Metro Supplies
TXN60903,2024-04-25,3000.0,Procurement,Alpha Consult
TXN61015,2024-10-08,25464.23,Finance Dept,Finance Dept
TXN60035,2024-04-25,100,Operations,AlphaConsulting
TXN60554,2024-11-12,100,Operations,Summit Advisory LLC
TXN60574,2024-07-22,8458.88,Exec Office,Nexus Hold.
TXN61330,2024-10-04,1171.9,Operations,Shell Ventures
TXN61415,2024-04-14,965.54,Finance Dept,Shell Ventures Ltd
TXN60104,2024-02-09,100,Operations,SummitAdvisory
TXN60295,2024-01-08,100,Exec Office,Shell Ventures LLC
TXN60843,2024-09-17,3000.0,Finance Dept,Summit Advisory LLC
TXN60908,2024-04-07,2000.0,Exec Office,Alpha Consult
TXN61193,2024-09-09,1103.62,Operations,Shell Ventures
TXN60402,2024-12-16,100.31,Procurement,Pacific Trade Co
TXN61069,2024-05-13,1059.28,Admin Dept,Shell Ventures Ltd
TXN60363,2024-04-23,907.46,Procurement,Metro Supply
TXN61351,2024-07-26,1173.22,Operations,Shell Venture Co
TXN60929,2024-04-02,7500.0,Finance Dept,OrionTech
TXN60112,2024-09-29,100,Exec Office,Orion Tech Inc
TXN60659,2024-09-23,999.27,Procurement,Alpha Consult
TXN61293,2024-09-24,908.94,Procurement,Shell Venture Co
TXN60601,2024-02-15,4998.43,Admin Dept,Orion Tech Inc
TXN60165,2024-02-23,8146.85,Finance Dept,Alpha Consulting
TXN60572,2024-02-18,703.62,Exec Office,Alpha-Consulting
TXN60115,2024-03-12,100,Operations,Summit Advisory LLC
TXN61444,2024-04-18,968.78,Admin Dept,Shell Ventures
TXN60769,2024-03-23,24999.98,Operations,Pacific Trd
TXN60136,2024-08-17,100,Exec Office,Summit Advisary
TXN60099,2024-04-13,100,Operations,Alpha Consulting
TXN60053,2024-07-01,100,Procurement,Shell Ventures Ltd
TXN60686,2024-10-11,999.2,Admin Dept,Alpha Consulting
GHOST61493,2024-09-16,30320.06,Unknown,Ghost Vendor 02
TXN60167,2024-08-20,100,Admin Dept,NEXUS HOLDINGS
TXN60154,2024-06-01,806.36,Procurement,Summit Advisary
TXN60414,2024-05-21,100,Procurement,Shell Ventures LLC
TXN61032,2024-10-09,1075.24,Admin Dept,Shell Ventures LLC
TXN60793,2024-06-16,9999.25,Admin Dept,Nexus Holdingz
TXN60240,2024-05-27,722.54,Procurement,SummitAdvisory
TXN61352,2024-07-26,980.81,Exec Office,Shell Venture Co
TXN60129,2024-11-22,100,Exec Office,Nexus Holdings Inc
TXN60798,2024-02-18,9998.21,Operations,OrionTech
TXN60801,2024-05-21,7500.0,Procurement,Nexus Holdings Inc
TXN61388,2024-09-01,965.66,Exec Office,Shell Ventures Ltd
TXN61303,2024-10-12,901.12,Operations,Shell Ventures Ltd
TXN61053,2024-11-06,943.35,Finance Dept,Shell Venture
TXN60014,2024-01-27,100,Procurement,Nexus Hold.
TXN60003,2024-09-12,8073.73,Operations,NEXUS HOLDINGS
TXN60459,2024-02-29,827.81,Finance Dept,MetroSupplies
TXN60980,2024-12-26,30275.9,Exec Office,Exec Office
TXN60337,2024-05-28,877.49,Procurement,MetroSupplies
TXN60061,2024-09-13,9285.08,Operations,Metro Supplies
TXN60084,2024-08-21,100,Finance Dept,OrionTech
TXN60557,2024-01-15,804.62,Finance Dept,Summit Advisary
GHOST61468,2024-03-10,21802.09,Unknown,Ghost Vendor 18
TXN60637,2024-04-09,24999.86,Procurement,Nexus Holdings
TXN61204,2024-02-25,947.22,Exec Office,Shell Ventures LLC
TXN60493,2024-08-31,893.51,Exec Office,Pacific Trade Ltd
TXN60306,2024-01-17,7510.51,Finance Dept,Pacific Trade Ltd
TXN61109,2024-03-05,1152.58,Finance Dept,Shell Ventures
TXN60817,2024-03-24,15000.0,Procurement,Pacific Trd
TXN60547,2024-02-17,8285.66,Procurement,Alpha Consulting LLC
TXN60394,2024-10-30,9084.84,Admin Dept,Shell Venture Co
TXN60516,2024-02-22,100,Exec Office,Orion Tech Ltd
TXN60247,2024-11-01,9264.67,Operations,Pacific Trade Ltd
TXN60690,2024-11-01,24999.25,Admin Dept,Metro Supplies Co
TXN61171,2024-01-27,1039.3,Admin Dept,Shell Venture Co
TXN60643,2024-04-26,999.62,Procurement,Nexus Holdings Inc
TXN61435,2024-04-01,967.69,Admin Dept,Shell Venture
TXN61362,2024-04-28,939.89,Admin Dept,Shell Venture
TXN60299,2024-07-06,862.88,Procurement,Pacific Trade Ltd
TXN60202,2024-09-30,100,Procurement,Shell Ventures LLC
TXN60873,2024-02-02,500.0,Exec Office,Orion Tech Ltd
TXN60987,2024-12-15,36286.23,Procurement,Procurement
TXN61334,2024-10-04,927.89,Operations,Shell Ventures
TXN60031,2024-12-21,100,Operations,MetroSupplies
TXN60444,2024-03-18,748.73,Admin Dept,MetroSupplies
TXN60150,2024-06-12,100,Admin Dept,Nexus Holdingz
TXN61291,2024-06-29,943.74,Admin Dept,Shell Venture
TXN60834,2024-01-27,500.0,Exec Office,Shell Venture
TXN61319,2024-06-23,922.53,Operations,Shell Ventures Ltd
TXN60775,2024-06-09,9999.25,Operations,Orion Tech Inc
TXN61400,2024-01-01,1116.26,Procurement,Shell Ventures Ltd
TXN60784,2024-04-26,9999.67,Exec Office,Pacific-Trade
TXN61128,2024-06-28,1065.48,Finance Dept,Shell Ventures Ltd
TXN60192,2024-08-07,913.06,Exec Office,Summit Advisors
