transaction_id,timestamp,amount,source_entity,destination_entity
TXN11321,2024-11-10,201.0,IT Dept,Quick Fix IT
TXN11138,2024-07-16,98469.14,Operations,Tech Nova
TXN11373,2024-12-22,201.0,Finance Dept,QuickFixIT
TXN10907,2024-03-12,2435.19,HR Dept,Global Supplies
TXN10255,2024-11-04,880.11,Finance Dept,QuickFix IT Solutions
TXN10703,2024-12-01,200,Operations,Apex Holdings
TXN10536,2024-01-07,1552.05,Admin Dept,QuickFixIT
TXN10371,2024-03-28,2600.0,Finance Dept,Apex Holdings Ltd
TXN10206,2024-12-29,200,Admin Dept,QuickFix I.T.
TXN10665,2024-08-16,200,Operations,QuickFixIT
TXN10999,2024-05-29,200,Legal Dept,Global Supplies Ltd
TXN10768,2024-05-07,3688.41,Legal Dept,A.B.C. Corp
TXN10613,2024-03-12,400.0,HR Dept,Global Supplies
TXN19074,2024-07-13,188.98,HR Dept,Summit Group
TXN10948,2024-03-03,200,Legal Dept,Global Supplies
TXN10800,2024-10-16,8000,IT Dept,Global Supplies Ltd
TXN11107,2024-08-30,108546.19,HR Dept,TechNova
TXN10087,2024-08-07,1591.89,Finance Dept,Apex Holdings LLC
TXN11206,2024-07-23,35823.87,Procurement,Tech Nova
TXN10183,2024-07-24,3600.0,Operations,Pacific Services
TXN10223,2024-06-28,200,HR Dept,Delta Systems
TXN10868,2024-06-20,200,Legal Dept,Global Supplies Ltd
TXN11244,2024-07-21,70874.53,HR Dept,ABC Corp Ltd
TXN10842,2024-11-28,200,IT Dept,Apex Holdings Ltd
TXN10501,2024-12-23,200,Legal Dept,Zenith Logistics
TXN10393,2024-09-08,2968.73,Procurement,Apex Holdings LLC
TXN10895,2024-06-23,200,Operations,A.B.C. Corp
TXN10866,2024-11-11,200,Procurement,GlobalSupplies
TXN10383,2024-05-18,200,Operations,Quick Fix IT
TXN11020,2024-11-04,200,Operations,QuickFix IT
TXN10919,2024-08-30,200,Finance Dept,Apex Holdings LLC
TXN10679,2024-02-09,200,HR Dept,Tech Nova
TXN10601,2024-09-24,200,IT Dept,Global Supply Co.
TXN11012,2024-06-03,200,HR Dept,Global Supplies Ltd
TXN11338,2024-03-04,356.45,Legal Dept,Global Supply Co.
TXN10349,2024-03-09,200,Admin Dept,Global Supply Co.
TXN10639,2024-04-23,200,Finance Dept,Quick Fix IT
TXN10740,2024-03-26,674.79,Operations,QuickFix IT Solutions
TXN10552,2024-04-19,200,Admin Dept,BlueWave Media
TXN10395,2024-10-08,200,Procurement,BlueWave Media
TXN11160,2024-08-16,117959.08,Operations,ABC Corp.
TXN10263,2024-10-14,200,Operations,Delta Systems
TXN10504,2024-09-26,200,HR Dept,ABC Corp
TXN10166,2024-12-10,2013.92,Operations,Quick Fix IT
TXN10593,2024-03-11,200,Finance Dept,ABC Corp
TXN10195,2024-01-15,200,Procurement,TechNova L.T.D.
TXN10346,2024-11-25,4600.0,IT Dept,Metro Vendors
TXN10121,2024-05-16,200,Procurement,ABC Corp.
TXN10407,2024-06-24,200,Finance Dept,ABC Corp
TXN10778,2024-12-03,440.98,Finance Dept,Global Supply Co.
TXN10697,2024-04-14,261.19,Operations,BlueWave Media
TXN10180,2024-09-26,200.0,Procurement,QuickFix IT Solutions
TXN10141,2024-07-15,286.96,HR Dept,GlobalSupplies
TXN10980,2024-05-23,200.0,Admin Dept,ABC Corporation
TXN10069,2024-08-26,200,Procurement,QuickFix IT
TXN10662,2024-06-05,200,Admin Dept,Apex Hold.
TXN11118,2024-09-30,95009.49,Legal Dept,TechNova
TXN11081,2024-09-14,1100.06,IT Dept,Global Supplies
TXN10762,2024-08-14,200,HR Dept,QuickFix I.T.
TXN10400,2024-03-26,200,Procurement,Quick Fix IT
TXN10573,2024-08-10,5785.21,HR Dept,Apex Holdings
TXN19001,2024-05-08,100,Operations,Global Supplies
TXN10065,2024-06-18,200.0,Procurement,Delta Systems
TXN11361,2024-02-25,200.01,IT Dept,ABC Corporation
TXN11157,2024-07-17,71819.78,IT Dept,Tech Nova
TXN10475,2024-12-21,1023.91,Procurement,Orion Consulting
TXN11250,2024-07-29,83668.48,Finance Dept,TechNova L.T.D.
TXN10656,2024-01-03,200,Finance Dept,ABC Corporation
TXN10787,2024-07-24,2882.82,HR Dept,Global Supplies Ltd
TXN11039,2024-04-06,200,HR Dept,Orion Consulting
TXN10964,2024-02-21,200,Finance Dept,ABC Corp.
TXN10812,2024-09-24,220.9,HR Dept,Global Supplies Ltd
TXN11127,2024-08-27,90146.57,Legal Dept,TechNova
TXN11015,2024-12-07,5895.98,Legal Dept,GlobalSupplies
TXN10456,2024-07-22,200.0,Finance Dept,Metro Vendors
TXN10460,2024-02-14,1729.96,Finance Dept,Tech Nova
TXN19031,2024-08-27,320.03,Finance Dept,BlueWave Media
TXN10916,2024-11-09,200,Admin Dept,TechNova Inc
TXN10978,2024-11-08,1054.34,HR Dept,Delta Systems
TXN10001,2024-02-22,200,HR Dept,Zenith Logistics
TXN10839,2024-03-13,2294.42,Procurement,Global Supply Co.
TXN11286,2024-11-28,7.12,Legal Dept,Summit Group
TXN10764,2024-11-18,8000,IT Dept,TechNova
TXN11242,2024-09-18,100976.73,Legal Dept,A.B.C. Corp
TXN10074,2024-02-24,2243.98,Finance Dept,Northern Trade Co
TXN11000,2024-02-03,279.99,Legal Dept,Metro Vendors
TXN19068,2024-09-25,100,Admin Dept,ABC Corp
TXN10937,2024-03-07,200,Legal Dept,Apex Holdings
TXN11215,2024-09-01,63483.7,Procurement,TechNova Inc
TXN10410,2024-10-30,1395.58,HR Dept,QuickFixIT
TXN10428,2024-09-29,200,Admin Dept,Quick Fix IT
TXN10802,2024-03-08,200,Operations,ABC Corp.
TXN10721,2024-05-20,8000,Admin Dept,Pacific Services
TXN10241,2024-11-07,200,HR Dept,Global Supplies Ltd
TXN19020,2024-04-27,100,IT Dept,BlueWave Media
TXN11197,2024-09-02,46301.87,Procurement,A.B.C. Corp
TXN10923,2024-12-24,200,HR Dept,TechNova L.T.D.
TXN11175,2024-09-02,42154.04,Finance Dept,ABC Corp Ltd
TXN10274,2024-06-26,316.47,Procurement,Tech Nova
TXN10718,2024-05-15,200,Procurement,Tech Nova
TXN10076,2024-10-13,200,Procurement,Global Supply Co.
TXN10859,2024-05-27,8000,Legal Dept,Apex Holdings Ltd
TXN10173,2024-04-30,203.27,Operations,QuickFixIT
TXN10099,2024-11-29,4707.31,Procurement,Global Supply Co.
TXN10499,2024-05-16,200,Procurement,Tech Nova
TXN10614,2024-07-20,6106.96,HR Dept,ABC Corp Ltd
TXN11035,2024-02-09,804.87,Procurement,Delta Systems
TXN11065,2024-11-05,200.0,HR Dept,QuickFix I.T.
TXN10185,2024-10-07,200,Procurement,GlobalSupplies
TXN10502,2024-03-13,200,Admin Dept,GlobalSupplies
TXN11199,2024-08-31,52616.79,Operations,ABC Corporation
TXN10942,2024-11-26,2979.42,Operations,TechNova
TXN11233,2024-08-04,79758.32,Admin Dept,ABC Corporation
TXN10172,2024-11-11,200,Legal Dept,Global Supplies
TXN10252,2024-12-01,200,Finance Dept,Pacific Services
TXN10182,2024-12-03,200.0,Legal Dept,Delta Systems
TXN10008,2024-04-29,200,IT Dept,A.B.C. Corp
TXN10939,2024-08-06,200,IT Dept,BlueWave Media
TXN10858,2024-09-27,200,Procurement,Apex Holdings LLC
TXN11121,2024-08-11,64982.7,Procurement,TechNova L.T.D.
TXN11302,2024-06-02,8.51,HR Dept,Quick Fix IT
TXN10251,2024-05-09,251.54,Admin Dept,Global Supplies
TXN10663,2024-08-07,200,IT Dept,Metro Vendors
TXN11353,2024-12-17,2266.01,HR Dept,Summit Group
TXN10073,2024-12-22,200,Admin Dept,TechNova Ltd
TXN19026,2024-06-25,169.43,HR Dept,Summit Group
TXN10749,2024-05-13,200,IT Dept,QuickFix IT Solutions
TXN10672,2024-03-15,200,Admin Dept,Apex Hold.
TXN11038,2024-09-05,200,IT Dept,BlueWave Media
TXN10791,2024-11-01,8000.0,Finance Dept,TechNova Inc
TXN10616,2024-09-15,200,Procurement,GlobalSupplies
TXN10505,2024-03-31,391.79,HR Dept,QuickFix IT
TXN10049,2024-05-08,200,Admin Dept,Global Supplies
TXN10344,2024-04-23,223.69,Procurement,Global Supply Co.
TXN11156,2024-09-03,80146.26,IT Dept,A.B.C. Corp
TXN10423,2024-07-06,200,Admin Dept,Orion Consulting
TXN10294,2024-08-21,200,Operations,Global Supply Co.
TXN11188,2024-07-16,99051.79,IT Dept,A.B.C. Corp
TXN11351,2024-05-18,199.99,Operations,Quick Fix IT
TXN10089,2024-02-11,2278.26,Operations,TechNova L.T.D.
TXN10351,2024-01-21,200,Admin Dept,Apex Holdings
TXN10026,2024-12-19,3964.36,Legal Dept,Zenith Logistics
TXN10016,2024-02-26,200,Finance Dept,Pacific Services
TXN10265,2024-03-29,8000,Finance Dept,QuickFixIT
TXN10846,2024-01-27,200,Legal Dept,Apex Holdings Ltd
TXN11030,2024-05-05,241.72,Procurement,Apex Holdings LLC
TXN11262,2024-11-27,7.45,Finance Dept,ABC Corp.
TXN10625,2024-12-11,5582.81,Procurement,QuickFix IT Solutions
TXN10591,2024-01-26,200,IT Dept,QuickFixIT
TXN10833,2024-11-11,200.0,Operations,Pacific Services
TXN11336,2024-03-10,1980.72,HR Dept,Summit Group
TXN19067,2024-04-30,100,Operations,Apex Holdings
TXN10837,2024-10-12,200,Procurement,ABC Corporation
TXN11228,2024-09-02,105524.81,Operations,TechNova Ltd
TXN10199,2024-01-26,200,Legal Dept,Apex Holdings
TXN11087,2024-08-20,420.01,Admin Dept,Global Supply Co.
TXN11278,2024-12-04,1.05,Procurement,Apex Holdings Ltd
TXN11296,2024-09-16,8.49,IT Dept,Apex Holdings LLC
TXN10171,2024-10-03,200,Procurement,Apex Holdings Ltd
TXN11231,2024-07-30,81148.73,Admin Dept,Tech Nova
TXN10267,2024-03-21,200,IT Dept,Pacific Services
TXN10462,2024-09-11,200,Finance Dept,TechNova
TXN10483,2024-04-16,1314.03,IT Dept,Metro Vendors
TXN11259,2024-04-15,2.09,Finance Dept,Pacific Services
TXN10472,2024-04-12,532.73,Finance Dept,Quick Fix IT
TXN11304,2024-09-23,6.88,Procurement,QuickFix I.T.
TXN10969,2024-01-03,200,IT Dept,QuickFix IT Solutions
TXN11307,2024-08-05,4.81,HR Dept,Apex Holdings Ltd
TXN11329,2024-05-16,200.1,Procurement,Tech Nova
TXN10024,2024-09-05,200,Finance Dept,Zenith Logistics
TXN10484,2024-12-17,2265.01,HR Dept,Summit Group
TXN11292,2024-01-12,3.73,Procurement,TechNova
TXN10716,2024-06-24,200,Procurement,Orion Consulting
TXN10741,2024-12-24,200,IT Dept,Metro Vendors
TXN10117,2024-04-16,1000.0,Procurement,ABC Corp Ltd
TXN11384,2024-08-15,8000.01,Procurement,Orion Consulting
TXN11204,2024-08-15,87781.25,Admin Dept,ABC Corp.
TXN10930,2024-01-22,1382.0,Admin Dept,Apex Hold.
TXN10125,2024-10-21,200,Legal Dept,Pacific Services
TXN10603,2024-01-06,4148.65,Admin Dept,ABC Corporation
TXN10657,2024-06-25,3537.15,IT Dept,TechNova Ltd
TXN10092,2024-12-24,1669.46,HR Dept,QuickFixIT
TXN10717,2024-04-03,200,Admin Dept,TechNova L.T.D.
TXN11044,2024-01-22,200,Legal Dept,QuickFix IT Solutions
TXN11103,2024-08-22,41639.65,IT Dept,Tech Nova
TXN19043,2024-08-12,1229.6,HR Dept,BlueWave Media
TXN19012,2024-10-06,100,Procurement,QuickFix IT
TXN11174,2024-09-12,80437.0,Finance Dept,TechNova L.T.D.
TXN10131,2024-04-06,200,Operations,ABC Corporation
TXN11287,2024-06-03,4.34,HR Dept,Northern Trade Co
TXN10374,2024-12-02,200,Admin Dept,GlobalSupplies
TXN10221,2024-01-27,238.74,Procurement,Apex Holdings
TXN10391,2024-11-29,2804.08,IT Dept,QuickFix IT Solutions
TXN10098,2024-07-04,200,Finance Dept,QuickFix IT Solutions
TXN19064,2024-09-14,1208.4,Finance Dept,Apex Holdings
TXN10464,2024-05-19,200.0,Legal Dept,QuickFix IT Solutions
TXN10693,2024-02-12,3133.88,HR Dept,Delta Systems
TXN10743,2024-05-14,200,Finance Dept,ABC Corp Ltd
TXN10156,2024-01-12,1571.92,Procurement,TechNova Inc
TXN10530,2024-07-17,6970.71,Admin Dept,ABC Corporation
TXN10784,2024-04-28,200,Finance Dept,ABC Corp Ltd
TXN11282,2024-09-27,0.57,IT Dept,Northern Trade Co
TXN19044,2024-09-05,165.68,Finance Dept,Global Supplies
TXN10277,2024-10-15,200,Admin Dept,QuickFix IT
TXN11168,2024-08-26,36022.28,Operations,ABC Corp
TXN10253,2024-08-13,200,Operations,Zenith Logistics
TXN19086,2024-11-20,1192.37,Procurement,Zenith Logistics
TXN10714,2024-12-25,200,HR Dept,Apex Hold.
TXN10005,2024-02-17,215.55,IT Dept,ABC Corp Ltd
TXN10238,2024-01-15,223.58,IT Dept,Tech Nova
TXN10668,2024-10-24,200,Procurement,ABC Corp
TXN10068,2024-01-01,200,Admin Dept,Orion Consulting
TXN11153,2024-08-02,96082.97,Finance Dept,ABC Corp
TXN10752,2024-10-07,1797.96,Legal Dept,ABC Corp
TXN10207,2024-11-12,400.0,IT Dept,TechNova
TXN10926,2024-06-25,1726.0,Admin Dept,Zenith Logistics
TXN19084,2024-05-26,100,IT Dept,QuickFix IT
TXN10309,2024-03-15,1895.76,IT Dept,Metro Vendors
TXN10248,2024-11-25,413.34,IT Dept,Orion Consulting
TXN10278,2024-05-15,200,Legal Dept,GlobalSupplies
TXN10508,2024-08-11,200,Procurement,Metro Vendors
TXN11227,2024-09-19,29837.61,Finance Dept,ABC Corporation
TXN11169,2024-09-01,58869.41,Procurement,TechNova L.T.D.
TXN10950,2024-11-27,200,Legal Dept,TechNova Inc
TXN10211,2024-11-04,200,HR Dept,TechNova
TXN11263,2024-03-03,3.95,Legal Dept,ABC Corp.
TXN11383,2024-06-08,199.9,Finance Dept,Delta Systems
TXN10744,2024-05-06,200,IT Dept,Tech Nova
TXN11267,2024-07-03,4.03,Legal Dept,QuickFix IT Solutions
TXN10144,2024-08-21,200,Admin Dept,Delta Systems
TXN10147,2024-10-04,7954.14,Legal Dept,Global Supplies
TXN10841,2024-08-20,200,Finance Dept,TechNova
TXN10396,2024-12-20,1942.97,Legal Dept,TechNova Inc
TXN10364,2024-08-21,200,HR Dept,Global Supply Co.
TXN10582,2024-12-04,777.12,Admin Dept,ABC Corporation
TXN11025,2024-02-03,200,Admin Dept,QuickFix IT
TXN10763,2024-12-06,200,Finance Dept,Global Supply Co.
TXN11008,2024-06-29,200,Finance Dept,ABC Corp.
TXN11113,2024-08-08,61904.75,Operations,ABC Corp.
TXN19099,2024-02-15,519.17,HR Dept,TechNova
TXN10873,2024-05-01,570.98,Finance Dept,Global Supplies
TXN10830,2024-11-05,407.95,HR Dept,Global Supply Co.
TXN11347,2024-11-01,1277.5,Legal Dept,Global Supply Co.
TXN10534,2024-04-13,200,Procurement,QuickFix IT Solutions
TXN11330,2024-06-04,200.01,Operations,Apex Holdings LLC
TXN10111,2024-12-23,200,Admin Dept,TechNova Inc
TXN10427,2024-11-11,200,Operations,TechNova
TXN10947,2024-02-05,3478.14,Procurement,BlueWave Media
TXN11271,2024-12-15,9.53,Admin Dept,Summit Group
TXN10291,2024-11-15,200,Admin Dept,TechNova L.T.D.
TXN10959,2024-10-29,200,Admin Dept,TechNova
TXN11298,2024-10-20,9.43,Operations,TechNova Inc
TXN10710,2024-02-24,2574.91,Operations,Global Supply Co.
TXN10363,2024-07-30,200,Legal Dept,ABC Corp
TXN10578,2024-08-10,200,Admin Dept,QuickFix IT
TXN11013,2024-08-22,200,HR Dept,Metro Vendors
TXN10143,2024-10-29,200.0,Admin Dept,Metro Vendors
TXN10249,2024-03-10,1980.82,HR Dept,Summit Group
TXN10831,2024-03-24,218.4,Operations,ABC Corp.
TXN11317,2024-03-18,199.9,Procurement,Zenith Logistics
TXN10767,2024-01-22,200,HR Dept,ABC Corp
TXN10615,2024-11-20,200,Operations,ABC Corporation
TXN10555,2024-07-11,200,IT Dept,QuickFix IT Solutions
TXN10908,2024-05-27,1843.33,Operations,ABC Corp.
TXN11377,2024-05-15,200.01,Admin Dept,TechNova
TXN11283,2024-07-25,6.29,HR Dept,Apex Holdings Ltd
TXN10034,2024-08-24,200,HR Dept,TechNova L.T.D.
TXN10537,2024-10-25,6112.52,Admin Dept,GlobalSupplies
TXN10096,2024-11-03,200,Legal Dept,Apex Hold.
TXN10010,2024-11-21,270.18,Finance Dept,Apex Holdings
TXN10066,2024-07-28,200,IT Dept,Apex Hold.
TXN19097,2024-06-21,5580.72,Finance Dept,Zenith Logistics
TXN10658,2024-04-09,200,Legal Dept,TechNova L.T.D.
TXN10631,2024-06-09,200,Legal Dept,Apex Hold.
TXN10323,2024-07-15,200,Finance Dept,TechNova L.T.D.
TXN10828,2024-01-14,215.2,HR Dept,TechNova
TXN10975,2024-08-15,6500.0,HR Dept,Zenith Logistics
TXN10990,2024-04-04,1463.76,Procurement,QuickFix I.T.
TXN11144,2024-09-18,52568.33,IT Dept,ABC Corp Ltd
TXN10230,2024-05-01,200.0,IT Dept,Apex Hold.
TXN10360,2024-09-07,6550.64,IT Dept,TechNova L.T.D.
TXN10149,2024-03-26,200,Finance Dept,QuickFixIT
TXN11374,2024-12-22,200.1,Admin Dept,TechNova Ltd
TXN10006,2024-08-23,284.75,Legal Dept,ABC Corporation
TXN10913,2024-01-20,541.08,IT Dept,ABC Corporation
TXN11123,2024-09-21,85951.29,Procurement,Tech Nova
TXN11053,2024-06-09,8000,Finance Dept,BlueWave Media
TXN10984,2024-10-23,1736.18,IT Dept,QuickFix IT Solutions
TXN10898,2024-06-06,1325.38,Operations,TechNova
TXN10285,2024-04-07,200,Procurement,QuickFix IT
TXN10595,2024-07-16,218.29,Operations,TechNova L.T.D.
TXN10562,2024-10-19,1404.6,Admin Dept,Apex Holdings Ltd
TXN10636,2024-03-19,200,HR Dept,ABC Corporation
TXN19045,2024-10-13,165.26,Admin Dept,BlueWave Media
TXN11196,2024-09-25,28841.62,IT Dept,Tech Nova
TXN10406,2024-12-22,200,Finance Dept,QuickFixIT
TXN10604,2024-03-25,200,Operations,Pacific Services
TXN11069,2024-08-23,200,Operations,QuickFixIT
TXN11349,2024-10-01,2063.81,Operations,Apex Holdings
TXN10332,2024-06-06,2500.0,Operations,Apex Hold.
TXN10542,2024-06-04,600.0,Legal Dept,Summit Group
TXN10590,2024-02-21,200,Finance Dept,Zenith Logistics
TXN10275,2024-10-09,884.59,Procurement,Metro Vendors
TXN10233,2024-08-02,8000,Admin Dept,Global Supply Co.
TXN10438,2024-03-04,200,Operations,ABC Corp
TXN10568,2024-11-13,200,Admin Dept,GlobalSupplies
TXN10204,2024-09-13,1175.69,Procurement,Tech Nova
TXN11333,2024-02-24,2243.88,Finance Dept,Northern Trade Co
TXN10170,2024-02-19,200.0,Operations,ABC Corp Ltd
TXN10894,2024-07-30,200,Operations,GlobalSupplies
TXN10545,2024-09-05,200,Operations,Zenith Logistics
TXN10694,2024-01-04,1300.0,Procurement,Summit Group
TXN11126,2024-09-15,39993.13,Admin Dept,A.B.C. Corp
TXN10015,2024-07-04,200,Admin Dept,QuickFix I.T.
TXN11332,2024-10-02,876.35,Legal Dept,QuickFix IT Solutions
TXN11043,2024-02-10,200,HR Dept,ABC Corp.
TXN10422,2024-09-10,200,Procurement,BlueWave Media
TXN10864,2024-04-13,200,Finance Dept,Apex Holdings LLC
TXN10413,2024-06-27,759.7,Admin Dept,ABC Corp Ltd
TXN11291,2024-09-23,1.38,Admin Dept,TechNova Inc
TXN10004,2024-12-23,200.0,Legal Dept,TechNova
TXN10440,2024-12-01,815.9,IT Dept,A.B.C. Corp
TXN10661,2024-05-25,335.71,HR Dept,ABC Corp Ltd
TXN11187,2024-08-19,26948.64,HR Dept,A.B.C. Corp
TXN11335,2024-07-28,199.99,IT Dept,Apex Hold.
TXN10321,2024-03-30,200,Legal Dept,TechNova Ltd
TXN10512,2024-10-16,200,HR Dept,Apex Holdings LLC
TXN19102,2024-08-14,447.95,Admin Dept,ABC Corp
TXN11014,2024-11-27,200,Admin Dept,QuickFix IT
TXN10296,2024-09-07,559.37,Admin Dept,Global Supplies Ltd
TXN10128,2024-06-13,2969.06,Operations,QuickFix IT
TXN10722,2024-09-26,339.79,HR Dept,ABC Corporation
TXN19002,2024-08-03,100,IT Dept,Apex Holdings
TXN10228,2024-09-26,200,Legal Dept,Global Supplies Ltd
TXN10314,2024-11-29,200,Operations,Global Supplies
TXN10915,2024-05-05,500.0,Admin Dept,A.B.C. Corp
TXN11003,2024-03-08,200,Admin Dept,Delta Systems
TXN10860,2024-03-07,225.97,Admin Dept,Quick Fix IT
TXN10820,2024-02-01,200,Admin Dept,TechNova L.T.D.
TXN10239,2024-03-11,200,Legal Dept,ABC Corp.
TXN10495,2024-05-07,1137.24,Legal Dept,Global Supply Co.
TXN19037,2024-04-04,6572.8,Procurement,QuickFix IT
TXN11340,2024-10-05,199.9,IT Dept,Global Supplies
TXN19048,2024-11-10,100,Finance Dept,ABC Corp
TXN10122,2024-10-18,200,Admin Dept,Zenith Logistics
TXN10544,2024-11-05,1774.03,Procurement,QuickFix IT Solutions
TXN10479,2024-07-20,200,Procurement,Orion Consulting
TXN10689,2024-01-20,200,Admin Dept,Apex Holdings
TXN19016,2024-03-01,718.6,Finance Dept,TechNova
TXN10994,2024-11-12,388.8,IT Dept,QuickFixIT
TXN10072,2024-08-31,200,Finance Dept,Tech Nova
TXN10324,2024-01-06,200,Procurement,GlobalSupplies
TXN10085,2024-07-18,200,Operations,ABC Corp
TXN11129,2024-08-06,41480.51,Admin Dept,TechNova
TXN10276,2024-10-30,200,Procurement,TechNova
TXN10594,2024-02-17,200,Admin Dept,TechNova L.T.D.
TXN11320,2024-12-04,199.9,Finance Dept,QuickFix IT
TXN11382,2024-12-23,199.99,Admin Dept,TechNova Inc
TXN10116,2024-10-28,200,Operations,TechNova Inc
TXN10093,2024-02-28,200,Procurement,Apex Holdings Ltd
TXN10862,2024-01-13,200,Finance Dept,ABC Corp Ltd
TXN10212,2024-10-15,200,Operations,QuickFixIT
TXN10583,2024-03-04,200,Operations,QuickFix I.T.
TXN10282,2024-07-23,486.15,Legal Dept,Quick Fix IT
TXN19061,2024-04-03,3148.85,Procurement,Zenith Logistics
TXN11226,2024-08-20,48049.82,IT Dept,TechNova Inc
TXN10310,2024-05-11,200.0,Operations,Apex Holdings LLC
TXN10559,2024-04-06,426.11,Procurement,TechNova Inc
TXN10902,2024-12-13,200,IT Dept,GlobalSupplies
TXN11258,2024-02-23,8.32,Finance Dept,Global Supply Co.
TXN10546,2024-06-08,582.1,HR Dept,A.B.C. Corp
TXN10838,2024-05-26,200,IT Dept,BlueWave Media
TXN10467,2024-01-07,200,Finance Dept,Pacific Services
TXN11356,2024-03-07,201.0,Legal Dept,Tech Nova
TXN10342,2024-10-03,200.0,Operations,Tech Nova
TXN10152,2024-04-28,1619.71,Admin Dept,ABC Corp.
TXN10890,2024-07-05,200,IT Dept,Delta Systems
TXN10847,2024-04-02,273.02,IT Dept,Apex Holdings LLC
TXN11022,2024-10-14,201.22,IT Dept,QuickFixIT
TXN10637,2024-06-03,200,Legal Dept,Apex Hold.
TXN10961,2024-07-24,6337.34,Procurement,Apex Hold.
TXN11394,,300.0,Finance Dept,ABC Corp
TXN10409,2024-04-04,1958.46,Operations,Apex Holdings LLC
TXN10114,2024-03-18,6491.75,Procurement,ABC Corporation
TXN11190,2024-08-15,110854.76,Admin Dept,A.B.C. Corp
TXN11055,2024-08-21,200,Operations,TechNova Inc
TXN11284,2024-10-05,4.73,HR Dept,Northern Trade Co
TXN10782,2024-07-31,200,IT Dept,Global Supplies Ltd
TXN10236,2024-08-11,200,HR Dept,Orion Consulting
TXN10821,2024-10-11,4890.4,Finance Dept,Metro Vendors
TXN10359,2024-10-18,3295.19,HR Dept,QuickFix I.T.
TXN10088,2024-08-20,1181.73,IT Dept,TechNova Ltd
TXN11155,2024-07-06,88769.89,HR Dept,TechNova L.T.D.
TXN10753,2024-11-26,2882.16,HR Dept,TechNova
TXN11019,2024-12-12,619.57,Legal Dept,QuickFixIT
TXN11316,2024-03-02,201.0,IT Dept,QuickFix IT
TXN10208,2024-10-28,208.81,HR Dept,QuickFix IT Solutions
TXN10470,2024-04-24,611.94,Finance Dept,TechNova
TXN10634,2024-09-20,200.0,HR Dept,Zenith Logistics
TXN10707,2024-10-27,200,Operations,QuickFix I.T.
TXN10247,2024-12-02,200.0,HR Dept,Zenith Logistics
TXN11237,2024-08-26,93989.87,Operations,TechNova
TXN10609,2024-08-21,689.01,Procurement,Apex Hold.
TXN10640,2024-09-28,733.11,Legal Dept,Apex Holdings
TXN19072,2024-03-22,100,Admin Dept,TechNova
TXN11344,2024-02-07,3800.01,IT Dept,Apex Holdings LLC
TXN10109,2024-11-01,1276.5,Legal Dept,Global Supply Co.
TXN11209,2024-09-18,80784.8,Operations,Tech Nova
TXN10126,2024-01-21,200,IT Dept,GlobalSupplies
TXN10196,2024-03-14,200,HR Dept,Pacific Services
TXN10319,2024-05-19,8000,Admin Dept,QuickFixIT
TXN10313,2024-03-11,200,Finance Dept,Apex Hold.
TXN19003,2024-12-15,1660.57,Admin Dept,ABC Corp
TXN10911,2024-08-18,7623.25,Operations,Global Supplies Ltd
TXN10029,2024-01-17,200,HR Dept,A.B.C. Corp
TXN10280,2024-06-01,448.29,Procurement,QuickFix I.T.
TXN10307,2024-09-07,200,Procurement,Apex Holdings Ltd
TXN11390,2024-01-26,200.01,Admin Dept,ABC Corp Ltd
TXN10468,2024-01-19,1363.98,HR Dept,Delta Systems
TXN11299,2024-04-30,7.49,Operations,QuickFix IT
TXN10931,2024-05-19,200,Procurement,Pacific Services
TXN10304,2024-03-29,399.81,Operations,QuickFix IT
TXN11078,2024-01-20,200,Admin Dept,QuickFix IT
TXN10419,2024-07-15,200,HR Dept,Orion Consulting
TXN10979,2024-07-02,2373.49,HR Dept,Apex Holdings LLC
TXN10259,2024-01-16,1363.31,Procurement,TechNova
TXN19047,2024-01-17,5166.56,Procurement,Global Supplies
TXN10097,2024-09-16,200,IT Dept,A.B.C. Corp
TXN11041,2024-08-14,8000,HR Dept,Orion Consulting
TXN10563,2024-08-31,672.65,Admin Dept,Apex Holdings LLC
TXN10465,2024-08-21,371.23,Finance Dept,Global Supplies
TXN10882,2024-02-22,200,Admin Dept,Global Supply Co.
TXN10920,2024-01-14,200,Procurement,Apex Holdings
TXN11076,2024-01-29,200,Operations,Quick Fix IT
TXN10871,2024-06-22,606.62,Legal Dept,ABC Corp
TXN10935,2024-05-25,200,IT Dept,Tech Nova
TXN11047,2024-01-15,200,Procurement,Quick Fix IT
TXN10619,2024-06-13,200,Admin Dept,Northern Trade Co
TXN11322,2024-01-22,3462.7,Legal Dept,Zenith Logistics
TXN10574,2024-09-30,4429.03,Finance Dept,ABC Corporation
TXN11386,2024-04-29,200.1,Finance Dept,TechNova Ltd
TXN10928,2024-07-13,2746.15,Admin Dept,Tech Nova
TXN10973,2024-05-08,200,HR Dept,QuickFix IT Solutions
TXN10316,2024-01-19,200,Legal Dept,TechNova
TXN11274,2024-06-10,9.46,Finance Dept,QuickFix IT
TXN19088,2024-01-07,918.32,HR Dept,TechNova
TXN10018,2024-01-06,3529.11,Legal Dept,Metro Vendors
TXN11345,2024-01-15,2680.52,IT Dept,Metro Vendors
TXN11220,2024-09-22,44876.8,Procurement,A.B.C. Corp
TXN19066,2024-03-29,616.78,Admin Dept,BlueWave Media
TXN11079,2024-12-22,2568.05,IT Dept,ABC Corp
